campaign_id,campaign_name,creator_id,creator_name,creator_specialty,campaign_date,category,impressions,likes,comments,shares,total_engagements,referral_id,traffic_source,click_timestamp,referral_clicks,customer_id,transaction_id,purchase_timestamp,purchases,new_customers,repeat_purchases,order_value,product,product_category
CAM007,Back to College,CR004,Isha Verma,Beauty,2026-04-24,Food,2864,131,13,16,160,REF00399,Instagram,2026-04-24 18:00:00,70,CUST6572,TXN00399,2026-04-27 00:00:00,2,2,0,2063.77,Skincare Kit,Beauty
CAM013,Festive Picks,CR007,Kabir Singh,Gaming,2026-05-08,Food,9741,301,25,26,352,REF00400,Email,2026-05-08 13:00:00,329,CUST3183,TXN00400,2026-05-12 00:00:00,17,14,3,61040.36,Sneakers,Fashion
CAM041,Mega Savings,CR001,Aarav Mehta,Lifestyle,2026-06-17,Fitness,5413,237,24,19,280,REF00401,Facebook,2026-06-17 16:00:00,109,CUST7457,TXN00401,2026-06-21 00:00:00,5,4,1,18280.47,Sneakers,Fashion
CAM049,Creator Spotlight,CR006,Meera Nair,Travel,2026-06-02,Travel,8432,362,26,46,434,REF00402,YouTube,2026-06-02 23:00:00,163,CUST9944,TXN00402,2026-06-08 00:00:00,9,8,1,28272.49,Wireless Earbuds,Electronics
CAM048,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-06-05,Beauty,8722,444,36,25,505,REF00403,YouTube,2026-06-05 05:00:00,307,CUST9071,TXN00403,2026-06-14 00:00:00,11,9,2,27335.21,Sneakers,Fashion
CAM035,Premium Picks,CR009,Arjun Rao,Finance,2026-02-08,Home,7280,164,12,14,190,REF00404,YouTube,2026-02-08 18:00:00,166,CUST7175,TXN00404,2026-02-10 00:00:00,6,6,0,8608.54,Skincare Kit,Beauty
CAM046,Back to College,CR010,Diya Joshi,Lifestyle,2026-06-05,Fashion,13906,707,62,65,834,REF00405,Instagram,2026-06-05 14:00:00,283,CUST8380,TXN00405,2026-06-13 00:00:00,26,23,3,81926.1,Protein Powder,Fitness
CAM038,Summer Launch,CR001,Aarav Mehta,Lifestyle,2026-01-21,Home,8552,498,48,52,598,REF00406,YouTube,2026-01-21 15:00:00,297,CUST2585,TXN00406,2026-01-27 00:00:00,28,24,4,120321.02,Wireless Earbuds,Electronics
CAM057,New Collection,CR003,Rohan Kapoor,Tech,2026-01-31,Home,5995,244,22,25,291,REF00407,Email,2026-01-31 06:00:00,223,CUST3249,TXN00407,2026-02-08 00:00:00,15,14,1,58084.71,Wireless Earbuds,Electronics
CAM056,Product Launch,CR012,Kavya Iyer,Fashion,2026-01-12,Electronics,9509,367,43,31,441,REF00408,Direct,2026-01-12 10:00:00,201,CUST2503,TXN00408,2026-01-20 00:00:00,10,9,1,35779.22,Gaming Headset,Gaming
CAM060,Creator Spotlight,CR012,Kavya Iyer,Fashion,2026-05-17,Food,5850,200,13,17,230,REF00409,YouTube,2026-05-17 07:00:00,156,CUST9985,TXN00409,2026-05-24 00:00:00,12,11,1,74495.09,Smartwatch,Electronics
CAM025,New Collection,CR008,Sara Khan,Food,2026-02-21,Beauty,4721,157,15,9,181,REF00410,Instagram,2026-02-21 21:00:00,142,CUST8903,TXN00410,2026-02-28 00:00:00,9,8,1,10814.72,Skincare Kit,Beauty
CAM050,Monsoon Sale,CR010,Diya Joshi,Lifestyle,2026-05-08,Beauty,7753,374,58,42,474,REF00411,Facebook,2026-05-08 18:00:00,195,CUST8295,TXN00411,2026-05-12 00:00:00,6,6,0,6761.19,Skincare Kit,Beauty
CAM043,Festive Picks,CR001,Aarav Mehta,Lifestyle,2026-01-14,Fashion,5701,232,28,21,281,REF00412,Instagram,2026-01-14 02:00:00,138,CUST3978,TXN00412,2026-01-22 00:00:00,6,4,2,25332.84,Sneakers,Fashion
CAM056,Back to College,CR005,Vihaan Patel,Fitness,2026-03-24,Gaming,5116,244,27,17,288,REF00413,Direct,2026-03-24 21:00:00,152,CUST2684,TXN00413,2026-03-26 00:00:00,3,2,1,3197.23,Skincare Kit,Beauty
CAM014,Summer Launch,CR012,Kavya Iyer,Fashion,2026-02-12,Beauty,5185,229,23,13,265,REF00414,YouTube,2026-02-12 16:00:00,219,CUST9156,TXN00414,2026-02-13 00:00:00,8,8,0,17365.25,Gaming Headset,Gaming
CAM039,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-03-19,Home,5573,235,24,19,278,REF00415,Direct,2026-03-19 22:00:00,129,CUST1754,TXN00415,2026-03-27 00:00:00,10,9,1,24823.71,Travel Backpack,Travel
CAM016,Festive Picks,CR005,Vihaan Patel,Fitness,2026-01-31,Fashion,2500,92,8,9,109,REF00416,TikTok,2026-01-31 19:00:00,47,CUST5122,TXN00416,2026-02-06 00:00:00,1,1,0,2160.25,Protein Powder,Fitness
CAM002,Festive Picks,CR007,Kabir Singh,Gaming,2026-01-27,Beauty,6620,324,43,28,395,REF00417,Instagram,2026-01-27 04:00:00,194,CUST8250,TXN00417,2026-02-03 00:00:00,9,8,1,10089.45,Skincare Kit,Beauty
CAM038,Festive Picks,CR009,Arjun Rao,Finance,2026-03-07,Electronics,6748,359,41,26,426,REF00418,Facebook,2026-03-07 15:00:00,178,CUST8701,TXN00418,2026-03-16 00:00:00,9,6,3,33125.24,Coffee Maker,Home
CAM055,Monsoon Sale,CR006,Meera Nair,Travel,2026-03-13,Fashion,7773,437,52,35,524,REF00419,Google,2026-03-13 02:00:00,292,CUST6287,TXN00419,2026-03-22 00:00:00,9,8,1,18464.97,Skincare Kit,Beauty
CAM059,New Collection,CR008,Sara Khan,Food,2026-04-01,Food,5709,281,17,13,311,REF00420,Instagram,2026-04-01 18:00:00,115,CUST2706,TXN00420,2026-04-02 00:00:00,10,8,2,28446.99,Gaming Headset,Gaming
CAM042,Back to College,CR001,Aarav Mehta,Lifestyle,2026-06-18,Home,8766,383,57,49,489,REF00421,TikTok,2026-06-18 18:00:00,246,CUST2428,TXN00421,2026-06-23 00:00:00,3,3,0,7107.5,Wireless Earbuds,Electronics
CAM006,Back to College,CR001,Aarav Mehta,Lifestyle,2026-06-19,Travel,11694,556,66,56,678,REF00422,Instagram,2026-06-19 22:00:00,362,CUST5062,TXN00422,2026-06-26 00:00:00,24,18,6,79489.49,Wireless Earbuds,Electronics
CAM025,Holiday Offers,CR004,Isha Verma,Beauty,2026-01-04,Food,11100,614,75,61,750,REF00423,Google,2026-01-04 16:00:00,268,CUST5467,TXN00423,2026-01-05 00:00:00,8,7,1,11031.51,Skincare Kit,Beauty
CAM060,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-02-22,Electronics,2500,98,8,9,115,REF00424,Facebook,2026-02-22 12:00:00,69,CUST3475,TXN00424,2026-02-27 00:00:00,7,6,1,12775.84,Travel Backpack,Travel
CAM004,Holiday Offers,CR004,Isha Verma,Beauty,2026-03-16,Fashion,3107,157,25,16,198,REF00425,TikTok,2026-03-16 17:00:00,59,CUST8978,TXN00425,2026-03-19 00:00:00,4,2,2,8177.81,Wireless Earbuds,Electronics
CAM026,Summer Launch,CR003,Rohan Kapoor,Tech,2026-05-19,Electronics,3861,199,28,20,247,REF00426,Google,2026-05-19 08:00:00,143,CUST6423,TXN00426,2026-05-27 00:00:00,6,5,1,10399.44,Skincare Kit,Beauty
CAM013,Spring Refresh,CR012,Kavya Iyer,Fashion,2026-04-05,Electronics,9483,288,27,39,354,REF00427,Email,2026-04-05 02:00:00,195,CUST4696,TXN00427,2026-04-13 00:00:00,16,11,5,18538.97,Travel Backpack,Travel
CAM037,Mega Savings,CR003,Rohan Kapoor,Tech,2026-05-21,Fashion,11219,422,51,51,524,REF00428,Instagram,2026-05-21 09:00:00,382,CUST2285,TXN00428,2026-05-25 00:00:00,21,17,4,44505.63,Skincare Kit,Beauty
CAM037,Festive Picks,CR002,Ananya Sharma,Fashion,2026-06-09,Fitness,5417,196,21,10,227,REF00429,Google,2026-06-09 21:00:00,167,CUST4899,TXN00429,2026-06-17 00:00:00,8,6,2,21563.22,Protein Powder,Fitness
CAM036,Spring Refresh,CR008,Sara Khan,Food,2026-06-11,Travel,7690,267,30,23,320,REF00430,Instagram,2026-06-11 06:00:00,272,CUST4835,TXN00430,2026-06-18 00:00:00,16,10,6,32875.73,Gaming Headset,Gaming
CAM021,Festive Picks,CR004,Isha Verma,Beauty,2026-01-20,Fitness,4522,190,17,21,228,REF00431,Instagram,2026-01-20 08:00:00,152,CUST9951,TXN00431,2026-01-22 00:00:00,8,7,1,30755.81,Coffee Maker,Home
CAM050,Spring Refresh,CR002,Ananya Sharma,Fashion,2026-04-16,Electronics,3454,204,33,25,262,REF00432,Instagram,2026-04-16 15:00:00,125,CUST7325,TXN00432,2026-04-21 00:00:00,5,4,1,19832.21,Sneakers,Fashion
CAM045,New Collection,CR004,Isha Verma,Beauty,2026-04-30,Home,4073,149,12,9,170,REF00433,YouTube,2026-04-30 16:00:00,92,CUST2224,TXN00433,2026-05-07 00:00:00,5,4,1,8443.29,Travel Backpack,Travel
CAM011,Festive Picks,CR009,Arjun Rao,Finance,2026-01-25,Travel,10701,401,41,48,490,REF00434,Email,2026-01-25 01:00:00,345,CUST1119,TXN00434,2026-01-29 00:00:00,19,18,1,35657.24,Skincare Kit,Beauty
CAM009,New Collection,CR006,Meera Nair,Travel,2026-01-10,Fashion,11313,379,43,44,466,REF00435,Email,2026-01-10 06:00:00,217,CUST6958,TXN00435,2026-01-11 00:00:00,8,8,0,38769.72,Smartwatch,Electronics
CAM009,New Collection,CR006,Meera Nair,Travel,2026-03-03,Fitness,8146,271,36,20,327,REF00436,Email,2026-03-03 22:00:00,234,CUST1371,TXN00436,2026-03-10 00:00:00,10,8,2,53450.49,Smartwatch,Electronics
CAM054,Holiday Offers,CR001,Aarav Mehta,Lifestyle,2026-05-29,Electronics,2869,143,23,13,179,REF00437,Instagram,2026-05-29 14:00:00,99,CUST3755,TXN00437,2026-06-06 00:00:00,7,6,1,16110.28,Wireless Earbuds,Electronics
CAM056,New Collection,CR007,Kabir Singh,Gaming,2026-05-03,Food,8840,549,73,62,684,REF00438,Email,2026-05-03 23:00:00,257,CUST6608,TXN00438,2026-05-04 00:00:00,14,12,2,61090.86,Sneakers,Fashion
CAM024,Mega Savings,CR012,Kavya Iyer,Fashion,2026-04-13,Electronics,4431,195,27,14,236,REF00439,Google,2026-04-13 09:00:00,129,CUST4782,TXN00439,2026-04-21 00:00:00,8,8,0,32640.56,Wireless Earbuds,Electronics
CAM039,Premium Picks,CR007,Kabir Singh,Gaming,2026-06-25,Electronics,5215,158,21,18,197,REF00440,Instagram,2026-06-25 04:00:00,140,CUST7313,TXN00440,2026-06-30 00:00:00,8,7,1,25854.8,Smartwatch,Electronics
CAM004,Weekend Flash,CR007,Kabir Singh,Gaming,2026-02-24,Food,7079,284,23,19,326,REF00441,TikTok,2026-02-24 17:00:00,170,CUST7473,TXN00441,2026-02-26 00:00:00,3,3,0,5688.3,Skincare Kit,Beauty
CAM045,New Collection,CR006,Meera Nair,Travel,2026-01-02,Travel,6635,232,27,24,283,REF00442,YouTube,2026-01-02 07:00:00,166,CUST2605,TXN00442,2026-01-10 00:00:00,8,7,1,26367.18,Protein Powder,Fitness
CAM046,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-06-26,Travel,5030,229,29,17,275,REF00443,Instagram,2026-06-26 01:00:00,185,CUST2985,TXN00443,2026-06-30 00:00:00,11,9,2,32472.05,Wireless Earbuds,Electronics
CAM017,Spring Refresh,CR001,Aarav Mehta,Lifestyle,2026-06-14,Food,3210,214,28,27,269,REF00444,YouTube,2026-06-14 20:00:00,138,CUST1945,TXN00444,2026-06-21 00:00:00,3,2,1,10273.05,Protein Powder,Fitness
CAM028,Monsoon Sale,CR001,Aarav Mehta,Lifestyle,2026-05-10,Beauty,5747,293,31,16,340,REF00445,Direct,2026-05-10 08:00:00,163,CUST9287,TXN00445,2026-05-13 00:00:00,6,6,0,12727.53,Protein Powder,Fitness
CAM003,New Collection,CR004,Isha Verma,Beauty,2026-05-10,Gaming,10783,438,33,40,511,REF00446,Instagram,2026-05-10 13:00:00,223,CUST8390,TXN00446,2026-05-19 00:00:00,8,8,0,34576.46,Wireless Earbuds,Electronics
CAM032,Festive Picks,CR009,Arjun Rao,Finance,2026-02-04,Beauty,4526,215,27,12,254,REF00447,Instagram,2026-02-04 20:00:00,90,CUST7106,TXN00447,2026-02-12 00:00:00,3,2,1,6027.54,Travel Backpack,Travel
CAM041,Creator Spotlight,CR001,Aarav Mehta,Lifestyle,2026-02-07,Fashion,16403,917,119,45,1081,REF00448,YouTube,2026-02-07 09:00:00,490,CUST6189,TXN00448,2026-02-11 00:00:00,20,17,3,121812.16,Smartwatch,Electronics
CAM021,Summer Launch,CR004,Isha Verma,Beauty,2026-03-18,Gaming,9384,369,39,35,443,REF00449,TikTok,2026-03-18 13:00:00,285,CUST8520,TXN00449,2026-03-26 00:00:00,16,12,4,55659.44,Gaming Headset,Gaming
CAM052,Mega Savings,CR011,Aditya Deshmukh,Tech,2026-03-02,Gaming,3533,155,16,19,190,REF00450,Instagram,2026-03-02 08:00:00,85,CUST6174,TXN00450,2026-03-09 00:00:00,1,1,0,1467.03,Travel Backpack,Travel
CAM060,Mega Savings,CR009,Arjun Rao,Finance,2026-06-06,Fashion,10075,582,58,46,686,REF00451,Instagram,2026-06-06 07:00:00,388,CUST9022,TXN00451,2026-06-07 00:00:00,13,13,0,27291.46,Wireless Earbuds,Electronics
CAM035,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-06-05,Food,13044,524,63,39,626,REF00452,Instagram,2026-06-05 01:00:00,389,CUST5818,TXN00452,2026-06-09 00:00:00,12,12,0,35256.8,Coffee Maker,Home
CAM006,Holiday Offers,CR004,Isha Verma,Beauty,2026-01-27,Fitness,4472,182,23,21,226,REF00453,Instagram,2026-01-27 11:00:00,96,CUST2262,TXN00453,2026-01-30 00:00:00,4,4,0,9588.47,Gaming Headset,Gaming
CAM043,Premium Picks,CR007,Kabir Singh,Gaming,2026-06-18,Gaming,3872,177,16,16,209,REF00454,YouTube,2026-06-18 01:00:00,92,CUST7131,TXN00454,2026-06-24 00:00:00,7,7,0,14903.76,Skincare Kit,Beauty
CAM027,Creator Spotlight,CR006,Meera Nair,Travel,2026-02-10,Home,5695,239,39,18,296,REF00455,Instagram,2026-02-10 14:00:00,216,CUST7831,TXN00455,2026-02-14 00:00:00,7,6,1,17896.95,Travel Backpack,Travel
CAM035,Weekend Flash,CR003,Rohan Kapoor,Tech,2026-03-19,Food,16678,340,32,20,392,REF00456,Instagram,2026-03-19 04:00:00,262,CUST3570,TXN00456,2026-03-27 00:00:00,6,6,0,25576.7,Smartwatch,Electronics
CAM028,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-03-12,Travel,9784,336,42,28,406,REF00457,Google,2026-03-12 15:00:00,322,CUST4222,TXN00457,2026-03-21 00:00:00,9,7,2,16460.52,Sneakers,Fashion
CAM012,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-03-13,Fitness,8463,404,45,47,496,REF00458,Google,2026-03-13 16:00:00,194,CUST6436,TXN00458,2026-03-15 00:00:00,11,9,2,42211.52,Coffee Maker,Home
CAM019,Creator Spotlight,CR004,Isha Verma,Beauty,2026-06-22,Fashion,4357,126,14,8,148,REF00459,YouTube,2026-06-22 03:00:00,115,CUST9155,TXN00459,2026-06-27 00:00:00,7,4,3,26331.27,Gaming Headset,Gaming
CAM043,Mega Savings,CR012,Kavya Iyer,Fashion,2026-01-09,Fitness,11329,581,88,69,738,REF00460,Facebook,2026-01-09 06:00:00,378,CUST6800,TXN00460,2026-01-15 00:00:00,17,15,2,60918.99,Coffee Maker,Home
CAM029,Holiday Offers,CR009,Arjun Rao,Finance,2026-04-07,Gaming,6624,305,38,30,373,REF00461,Facebook,2026-04-07 06:00:00,124,CUST3253,TXN00461,2026-04-13 00:00:00,2,2,0,4992.59,Gaming Headset,Gaming
CAM005,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-02-04,Electronics,4180,246,17,15,278,REF00462,Facebook,2026-02-04 16:00:00,144,CUST4450,TXN00462,2026-02-08 00:00:00,4,4,0,7113.59,Travel Backpack,Travel
CAM042,Holiday Offers,CR012,Kavya Iyer,Fashion,2026-05-24,Home,4591,165,11,17,193,REF00463,TikTok,2026-05-24 19:00:00,112,CUST7134,TXN00463,2026-06-01 00:00:00,9,7,2,55880.27,Smartwatch,Electronics
CAM010,Spring Refresh,CR001,Aarav Mehta,Lifestyle,2026-06-15,Fitness,9427,291,21,16,328,REF00464,Direct,2026-06-15 10:00:00,192,CUST2001,TXN00464,2026-06-16 00:00:00,13,10,3,14944.23,Skincare Kit,Beauty
CAM029,Monsoon Sale,CR007,Kabir Singh,Gaming,2026-03-29,Electronics,8893,437,58,32,527,REF00465,Instagram,2026-03-29 02:00:00,236,CUST6137,TXN00465,2026-03-30 00:00:00,14,13,1,28700.19,Skincare Kit,Beauty
CAM043,Weekend Flash,CR001,Aarav Mehta,Lifestyle,2026-05-26,Electronics,4478,98,14,7,119,REF00466,Instagram,2026-05-26 06:00:00,106,CUST4148,TXN00466,2026-05-28 00:00:00,4,4,0,13547.2,Smartwatch,Electronics
CAM052,Mega Savings,CR010,Diya Joshi,Lifestyle,2026-04-27,Fashion,5811,289,38,25,352,REF00467,YouTube,2026-04-27 15:00:00,161,CUST1042,TXN00467,2026-04-30 00:00:00,11,10,1,21363.11,Wireless Earbuds,Electronics
CAM024,Creator Spotlight,CR011,Aditya Deshmukh,Tech,2026-05-27,Gaming,5717,168,16,19,203,REF00468,YouTube,2026-05-27 08:00:00,152,CUST7142,TXN00468,2026-06-02 00:00:00,4,4,0,10723.1,Sneakers,Fashion
CAM048,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-05-31,Food,9643,338,30,35,403,REF00469,Direct,2026-05-31 10:00:00,197,CUST9380,TXN00469,2026-06-09 00:00:00,8,7,1,30762.96,Gaming Headset,Gaming
CAM045,Mega Savings,CR001,Aarav Mehta,Lifestyle,2026-05-08,Home,9735,524,32,57,613,REF00470,YouTube,2026-05-08 10:00:00,424,CUST9994,TXN00470,2026-05-12 00:00:00,43,35,8,123899.7,Travel Backpack,Travel
CAM047,Festive Picks,CR008,Sara Khan,Food,2026-01-09,Travel,2743,95,9,9,113,REF00471,YouTube,2026-01-09 03:00:00,94,CUST2942,TXN00471,2026-01-16 00:00:00,11,10,1,40504.55,Coffee Maker,Home
CAM020,Spring Refresh,CR004,Isha Verma,Beauty,2026-02-24,Food,2558,103,15,10,128,REF00472,Direct,2026-02-24 14:00:00,70,CUST8168,TXN00472,2026-03-01 00:00:00,2,1,1,5790.72,Coffee Maker,Home
CAM021,New Collection,CR004,Isha Verma,Beauty,2026-06-08,Beauty,6337,276,24,22,322,REF00473,YouTube,2026-06-08 12:00:00,148,CUST1275,TXN00473,2026-06-09 00:00:00,9,9,0,16780.91,Protein Powder,Fitness
CAM046,Summer Launch,CR002,Ananya Sharma,Fashion,2026-01-02,Fitness,8975,411,39,50,500,REF00474,Instagram,2026-01-02 15:00:00,313,CUST9873,TXN00474,2026-01-03 00:00:00,14,14,0,29060.56,Protein Powder,Fitness
CAM018,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-01-14,Travel,4419,162,18,18,198,REF00475,Google,2026-01-14 22:00:00,127,CUST3110,TXN00475,2026-01-16 00:00:00,6,6,0,9174.24,Travel Backpack,Travel
CAM038,Product Launch,CR007,Kabir Singh,Gaming,2026-02-28,Fitness,8623,267,29,37,333,REF00476,Facebook,2026-02-28 04:00:00,249,CUST7257,TXN00476,2026-03-05 00:00:00,12,12,0,41132.15,Sneakers,Fashion
CAM018,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-05-09,Fashion,10399,494,39,29,562,REF00477,Facebook,2026-05-09 06:00:00,229,CUST2156,TXN00477,2026-05-16 00:00:00,11,7,4,20235.46,Travel Backpack,Travel
CAM003,Spring Refresh,CR012,Kavya Iyer,Fashion,2026-03-06,Fitness,8867,410,54,41,505,REF00478,TikTok,2026-03-06 12:00:00,230,CUST3219,TXN00478,2026-03-15 00:00:00,6,6,0,12051.62,Protein Powder,Fitness
CAM027,Spring Refresh,CR009,Arjun Rao,Finance,2026-04-01,Fashion,13729,451,52,57,560,REF00479,Facebook,2026-04-01 21:00:00,280,CUST3008,TXN00479,2026-04-07 00:00:00,30,28,2,73107.44,Gaming Headset,Gaming
CAM034,Summer Launch,CR001,Aarav Mehta,Lifestyle,2026-04-18,Fashion,6491,241,33,30,304,REF00480,Google,2026-04-18 14:00:00,180,CUST8249,TXN00480,2026-04-25 00:00:00,12,11,1,22737.8,Coffee Maker,Home
CAM043,Weekend Flash,CR012,Kavya Iyer,Fashion,2026-06-19,Gaming,3005,117,16,11,144,REF00481,YouTube,2026-06-19 17:00:00,94,CUST6812,TXN00481,2026-06-25 00:00:00,3,3,0,11714.69,Wireless Earbuds,Electronics
CAM009,Premium Picks,CR008,Sara Khan,Food,2026-01-30,Food,3827,235,24,11,270,REF00482,TikTok,2026-01-30 16:00:00,136,CUST2470,TXN00482,2026-02-03 00:00:00,5,5,0,13763.08,Sneakers,Fashion
CAM007,Spring Refresh,CR002,Ananya Sharma,Fashion,2026-02-26,Travel,7207,380,51,38,469,REF00483,Direct,2026-02-26 07:00:00,287,CUST1351,TXN00483,2026-02-27 00:00:00,11,11,0,19260.53,Skincare Kit,Beauty
CAM010,Holiday Offers,CR005,Vihaan Patel,Fitness,2026-01-05,Home,9683,395,28,25,448,REF00484,Instagram,2026-01-05 02:00:00,283,CUST2669,TXN00484,2026-01-08 00:00:00,9,5,4,53256.8,Smartwatch,Electronics
CAM035,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-02-28,Fashion,4595,112,12,7,131,REF00485,Email,2026-02-28 09:00:00,150,CUST1738,TXN00485,2026-03-09 00:00:00,16,12,4,42189.91,Gaming Headset,Gaming
CAM027,New Collection,CR005,Vihaan Patel,Fitness,2026-06-21,Beauty,5435,148,24,13,185,REF00486,YouTube,2026-06-21 22:00:00,110,CUST2061,TXN00486,2026-06-22 00:00:00,11,10,1,24438.67,Travel Backpack,Travel
CAM018,Summer Launch,CR009,Arjun Rao,Finance,2026-06-29,Gaming,5217,263,26,18,307,REF00487,Direct,2026-06-29 02:00:00,136,CUST1463,TXN00487,2026-07-06 00:00:00,7,6,1,14255.19,Protein Powder,Fitness
CAM046,Summer Launch,CR008,Sara Khan,Food,2026-02-03,Food,3945,170,20,11,201,REF00488,Instagram,2026-02-03 23:00:00,89,CUST2544,TXN00488,2026-02-08 00:00:00,2,2,0,6336.49,Protein Powder,Fitness
CAM040,Weekend Flash,CR004,Isha Verma,Beauty,2026-06-27,Food,6480,268,37,15,320,REF00489,TikTok,2026-06-27 02:00:00,91,CUST1097,TXN00489,2026-06-29 00:00:00,4,4,0,8553.41,Travel Backpack,Travel
CAM002,Product Launch,CR012,Kavya Iyer,Fashion,2026-05-06,Electronics,12450,390,55,47,492,REF00490,Google,2026-05-06 03:00:00,416,CUST6578,TXN00490,2026-05-08 00:00:00,17,17,0,50957.21,Coffee Maker,Home
CAM058,Holiday Offers,CR006,Meera Nair,Travel,2026-04-30,Food,11857,408,37,30,475,REF00491,YouTube,2026-04-30 12:00:00,252,CUST4426,TXN00491,2026-05-03 00:00:00,14,9,5,36615.81,Sneakers,Fashion
CAM048,Spring Refresh,CR009,Arjun Rao,Finance,2026-03-19,Gaming,5043,247,35,28,310,REF00492,Instagram,2026-03-19 19:00:00,146,CUST8795,TXN00492,2026-03-25 00:00:00,6,6,0,22534.65,Wireless Earbuds,Electronics
CAM018,Creator Spotlight,CR008,Sara Khan,Food,2026-05-04,Fashion,8245,297,41,34,372,REF00493,Instagram,2026-05-04 07:00:00,155,CUST8762,TXN00493,2026-05-05 00:00:00,5,5,0,15840.09,Smartwatch,Electronics
CAM011,New Collection,CR001,Aarav Mehta,Lifestyle,2026-06-24,Electronics,13679,496,59,50,605,REF00494,Instagram,2026-06-24 14:00:00,511,CUST2501,TXN00494,2026-06-29 00:00:00,14,13,1,64771.48,Sneakers,Fashion
CAM051,Spring Refresh,CR002,Ananya Sharma,Fashion,2026-04-13,Travel,4528,221,22,16,259,REF00495,TikTok,2026-04-13 12:00:00,164,CUST3718,TXN00495,2026-04-15 00:00:00,6,6,0,15886.55,Sneakers,Fashion
CAM036,Holiday Offers,CR003,Rohan Kapoor,Tech,2026-06-22,Food,2585,122,18,9,149,REF00496,Facebook,2026-06-22 20:00:00,57,CUST6801,TXN00496,2026-06-27 00:00:00,2,2,0,10498.6,Smartwatch,Electronics
CAM044,Weekend Flash,CR012,Kavya Iyer,Fashion,2026-05-20,Fitness,8545,513,59,58,630,REF00497,Instagram,2026-05-20 17:00:00,285,CUST8420,TXN00497,2026-05-24 00:00:00,15,13,2,78444.77,Gaming Headset,Gaming
CAM032,Holiday Offers,CR006,Meera Nair,Travel,2026-01-11,Beauty,12818,251,19,24,294,REF00498,Instagram,2026-01-11 06:00:00,221,CUST2455,TXN00498,2026-01-20 00:00:00,12,10,2,30303.87,Gaming Headset,Gaming
CAM034,Spring Refresh,CR001,Aarav Mehta,Lifestyle,2026-06-27,Electronics,8931,433,35,40,508,REF00499,Google,2026-06-27 15:00:00,261,CUST5007,TXN00499,2026-06-28 00:00:00,4,2,2,18531.65,Gaming Headset,Gaming
CAM024,Creator Spotlight,CR008,Sara Khan,Food,2026-06-05,Food,10517,414,33,36,483,REF00500,Instagram,2026-06-05 13:00:00,221,CUST2083,TXN00500,2026-06-12 00:00:00,12,10,2,21988.43,Protein Powder,Fitness
CAM042,Weekend Flash,CR010,Diya Joshi,Lifestyle,2026-02-09,Home,8816,378,48,42,468,REF00501,YouTube,2026-02-09 04:00:00,252,CUST5934,TXN00501,2026-02-12 00:00:00,26,22,4,88349.82,Sneakers,Fashion
CAM040,Holiday Offers,CR003,Rohan Kapoor,Tech,2026-06-30,Beauty,19750,782,117,67,966,REF00502,Instagram,2026-06-30 14:00:00,462,CUST4077,TXN00502,2026-07-03 00:00:00,33,24,9,189049.89,Smartwatch,Electronics
CAM023,Spring Refresh,CR008,Sara Khan,Food,2026-03-07,Travel,7397,388,52,46,486,REF00503,Instagram,2026-03-07 14:00:00,192,CUST6841,TXN00503,2026-03-16 00:00:00,9,8,1,50500.83,Smartwatch,Electronics
CAM016,Premium Picks,CR004,Isha Verma,Beauty,2026-01-23,Fitness,7618,234,20,21,275,REF00504,Google,2026-01-23 06:00:00,131,CUST6391,TXN00504,2026-01-28 00:00:00,14,13,1,38341.52,Coffee Maker,Home
CAM022,Creator Spotlight,CR009,Arjun Rao,Finance,2026-01-13,Food,4631,201,24,14,239,REF00505,TikTok,2026-01-13 07:00:00,117,CUST4051,TXN00505,2026-01-19 00:00:00,1,1,0,5460.3,Smartwatch,Electronics
CAM048,Festive Picks,CR005,Vihaan Patel,Fitness,2026-04-21,Fitness,6097,251,22,17,290,REF00506,Instagram,2026-04-21 18:00:00,159,CUST8790,TXN00506,2026-04-29 00:00:00,7,6,1,13192.71,Skincare Kit,Beauty
CAM043,Holiday Offers,CR009,Arjun Rao,Finance,2026-06-16,Fashion,14514,479,48,52,579,REF00507,Google,2026-06-16 15:00:00,337,CUST2887,TXN00507,2026-06-20 00:00:00,24,23,1,124090.95,Gaming Headset,Gaming
CAM032,Premium Picks,CR003,Rohan Kapoor,Tech,2026-02-27,Food,12634,389,51,38,478,REF00508,Instagram,2026-02-27 06:00:00,184,CUST7006,TXN00508,2026-02-28 00:00:00,16,15,1,34636.89,Travel Backpack,Travel
CAM025,Mega Savings,CR009,Arjun Rao,Finance,2026-03-25,Food,5057,228,17,29,274,REF00509,Instagram,2026-03-25 11:00:00,167,CUST6076,TXN00509,2026-03-28 00:00:00,4,3,1,24571.23,Smartwatch,Electronics
